所属模块,用例标题,前置条件,步骤,预期结果,优先级
数据资产-多模态-文件管理,验证上传第二步关闭弹窗，悬浮窗功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击“上传文件”
2. 选择文件多个文件，点击上传
3. 关闭第二步弹窗
4. 点击悬浮窗，查看展示
5. 上传成功后，查看展示","1. 弹出系统文件弹窗
2. 进入第二步弹窗
3. 上传列表悬浮窗展示
4. 展示上传列表，展示正确，进度正常，功能行为符合预期，无报错或异常
5. 上传悬浮窗不展示",2
数据资产-多模态-文件管理,验证最大支持文件上传数量,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，在全部文件-->文件夹A_1下，点击“上传文件”
2. 选择501个文件进行上传
3. 选择500个文件进行上传
4. 查看上传结果","1. 弹出系统文件弹窗
2. 单次最多允许上传500个
3. 开始上传
4. 上传成功，列表文件展示正确，预览正确，内容与预期完全一致，无异常或错误",2
数据资产-多模态-文件管理,验证上传文件大小,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，在全部文件-->文件夹A_1下，点击“上传文件”
2. 分别选择1G、5G、10G的文件，批量上传
3. 查看上传结果","1. 弹出系统文件弹窗
2. 开始上传
3. 上传成功，列表文件展示正确，预览正确，内容与预期完全一致，无异常或错误",2
数据资产-多模态-文件管理,验证上传文件重名功能,全部文件-->文件夹A_1已存在文件“测试.jpg”,"1. 进入【数据资产】-【多模态】-【文件管理】页面，在全部文件-->文件夹A_1下，点击“上传文件”
2. 选择文件“测试.jpg”，上传
3. 查看全部文件-->文件夹A_1路径下，文件展示
4. 重复步骤1-3，查看文件展示","1. 弹出系统文件弹窗
2. 系统提示上传成功，文件已显示在上传列表/附件区域，文件名与大小正确
3. 新增文件“测试(1).jpg”
4. 新增文件“测试(2).jpg”",1
数据资产-多模态-文件管理,验证“续传”功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击“上传文件”，选择文件，点击确认上传
2. 点击“中断”文件的“续传”按钮","1. 进入【上传文件】步骤
2. 从中断时的进度开始上传",2
数据资产-多模态-文件管理,验证“中断上传”功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击“上传文件”，选择文件，点击确认上传
2. 点击“上传中”文件的“中断上传”按钮","1. 进入【上传文件】步骤
2. 文件状态变为“中断”，操作按钮展示“续传”",2
数据资产-多模态-文件管理,验证“取消上传”功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击“上传文件”，选择文件，点击确认上传
2. 点击未开始上传文件的“取消上传”按钮","1. 进入【上传文件】步骤
2. 文件状态变为“已取消”，操作按钮展示-",2
数据资产-多模态-文件管理,验证各状态文件操作按钮,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击“上传文件”，选择文件，点击确认上传
2. 查看未开始上传文件的操作按钮
3. 查看“上传中”文件的操作按钮
4. 查看“中断”文件的操作按钮
5. 查看“已取消”“上传完成”“等待上传”文件的操作按钮","1. 进入【上传文件】步骤
2. 操作按钮展示“取消上传“
3. 操作按钮展示“中断上传”
4. 操作按钮展示“续传”
5. 没有操作按钮展示",2
数据资产-多模态-文件管理,验证上传列表取消功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击“上传文件”
2. 选择多个文件
3. 点击取消按钮","1. 弹出系统文件弹窗
2. 上传文件列表展示正确，每个文件后有删除按钮
3. 返回文件管理页面",2
数据资产-多模态-文件管理,验证上传列表删除文件功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击“上传文件”
2. 选择多个文件
3. 点击第一个文件进行删除
4. 点击第三个文件进行删除
5. 点击最后一个文件进行删除
6. 确认上传，查看【文件管理】新增文件
7. 查看【上传记录】
8. 查看【文件管理】新增文件","1. 弹出系统文件弹窗
2. 上传文件列表展示正确，每个文件后有删除按钮
3. 对应文件在列表中移除
4. 对应文件在列表中移除
5. 对应文件在列表中移除
6. 文件新增正确，被移除的三个文件未上传
7. 上传记录展示正确，没有被移除的三个文件的记录
8. 文件新增正确、信息正确、预览正确，内容与预期完全一致，无异常或错误",2
数据资产-多模态-文件管理,验证添加更多文件-上传文件功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击“上传文件”
2. 选择文件“测试.jpg”
3. 点击“添加更多”
4. 选择文件
5. 点击“确认上传”
6. 等待上传结束
7. 查看【文件管理】新增文件","1. 弹出系统文件弹窗
2. 1）弹出上传列表，有添加文件和上传文件两个步骤2）文件列表展示“测试.jpg”,和删除按钮3）【取消】【添加更多】【确认上传】按钮
3. 弹出系统文件弹窗
4. 上传文件列表新增所选文件
5. 进入第二个步骤1）列表展示文件名称，名称后紧跟文件大小，最后展示上传进度2）所在行背景展示蓝色上传进度条3）最下方提示：关闭弹窗不影响文件上传，可在上传记录中查看4）关闭按钮
6. 进度为100%
7. 文件新增正确、信息正确、预览正确，内容与预期完全一致，无异常或错误",1
数据资产-多模态-文件管理,验证支持的文件格式,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，在全部文件路径下，点击“上传文件”
2. 选择图片、文档、视频、音频格式的文件（具体格式见prd）
3. 点击“确认上传”
4. 等待上传结束
5. 查看【文件管理】列表展示","1. 弹出系统文件弹窗
2. 1）弹出上传列表，有添加文件和上传文件两个步骤2）列表文件展示正确
3. 开始上传
4. 系统提示上传成功，文件已显示在上传列表/附件区域，文件名与大小正确
5. 展示正确，内容与预期完全一致，无异常或错误",1
数据资产-多模态-文件管理,验证上传多个文件功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，在全部文件路径下，点击“上传文件”
2. 同时选择文件、文件夹
3. 选择多个文件
4. 点击“确认上传”
5. 等待上传结束
6. 查看【文件管理】列表展示","1. 弹出系统文件弹窗
2. 不允许同时选择
3. 1）弹出上传列表，有添加文件和上传文件两个步骤2）列表文件展示正确
4. 开始上传
5. 系统提示上传成功，文件已显示在上传列表/附件区域，文件名与大小正确
6. 展示正确，内容与预期完全一致，无异常或错误",1
数据资产-多模态-文件管理,验证上传单个文件功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，在全部文件-->文件夹A_1下，点击“上传文件”
2. 选择文件“测试.jpg”
3. 点击“确认上传”
4. 等待上传结束
5. 查看全部文件-->文件夹A_1路径下，文件展示","1. 弹出系统文件弹窗
2. 1）弹出上传列表，有添加文件和上传文件两个步骤2）文件列表展示“测试.jpg”,和删除按钮3）【取消】【添加更多】【确认上传】按钮
3. 进入第二个步骤1）列表展示文件名称，名称后紧跟文件大小，最后展示上传进度2）所在行背景展示蓝色上传进度条3）最下方提示：关闭弹窗不影响文件上传，可在上传记录中查看（小悬浮窗）4）关闭按钮
4. 进度为100%
5. 新增文件“测试.jpg”",2
数据资产-多模态-文件管理,验证文件夹替换，文件名称不一致-“替换原文件名称”功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击文件夹A_1的“替换按钮”
2. 选择文件夹B_1，点击确定
3. 选择“替换原文件名称”，点击确定
4. 开始上传，上传成功后查看结果","1. 弹出系统文件弹
2. 弹出替换文件弹窗：提示“替换文件名称和源文件名称不一致，请选择使用源文件名称/替换文件名称。
3. 弹出文件上传列表
4. 1）文件夹名称变为文件夹B_1，文件夹A_1下的文件及子文件夹都被覆盖2）版本记录新增一条替换记录",2
数据资产-多模态-文件管理,验证文件夹替换，文件名称不一致-“保留原文件名称”功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击文件夹A_1的“替换按钮”
2. 选择文件夹B_1，点击确定
3. 选择“保留原文件名称”，点击确定
4. 开始上传，上传成功后查看结果","1. 弹出系统文件弹
2. 弹出替换文件弹窗：提示“替换文件名称和源文件名称不一致，请选择使用源文件名称/替换文件名称。
3. 弹出文件上传列表
4. 1）文件夹名称还是文件夹A_1，文件夹A_1下的文件及子文件夹都被覆盖2）版本记录新增一条替换记录",1
数据资产-多模态-文件管理,验证文件夹替换，文件名称一致时功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击文件夹A_1的“替换按钮”
2. 选择文件夹A_1，点击确定
3. 开始上传，上传成功后查看结果","1. 弹出系统文件弹
2. 弹出文件上传列表
3. 1）原文件夹A_1下的文件及子文件夹都被覆盖2）版本记录新增一条替换记录",2
数据资产-多模态-文件管理,验证文件夹批量移动功能,"已存在路径
1)全部文件-->文件夹B_1-->文件夹B_2_1
2)全部文件-->文件夹B_1-->文件夹B_2_2-->B_3_1
3)全部文件-->文件夹B_1-->文件夹B_2_3
4)全部文件-->文件夹B_2_2","1. 进入【数据资产】-【多模态】-【文件管理】页面，全部文件-->文件夹B_1路径下
2. 勾选B_2_1、B_2_2、B_2_3，点击更多操作-批量移动
3. 选择全部文件，点击确定
4. 点击取消
5. 点击覆盖","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 弹出移动文件弹窗：1）文件路径下拉框：请选择文件路径2）取消和确认按钮
3. 提示：文件夹存在相同的文件名称，请选择“覆盖/取消”
4. 所有文件都取消移动
5. 移动成功1）全部文件下有文件夹B_2_1、B_2_2、B_2_32)文件夹B_1下没有文件夹B_2_1、B_2_2、B_2_33）全部文件-->B_2_2下，包含的是原文件夹B_1-->B_2_2下的文件及子文件夹",1
数据资产-多模态-文件管理,验证文件夹移动，目标文件夹下文件夹重名功能,"已存在路径
1)全部文件-->文件夹A_1-->文件夹A_2-->文件夹A_3
2)全部文件-->文件夹B_1-->文件夹B_2
文件夹B_1下有文件夹A_2","1. 进入【数据资产】-【多模态】-【文件管理】页面，全部文件-->test1路径下
2. 查看文件夹test2下，该文件的版本详情
3. 点击文件夹“文件夹A_2”的移动按钮
4. 选择全部文件-->文件夹B_1，点击确定
5. 点击取消
6. 点击覆盖","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 最新一条记录为移动，历史版本记录为原test1下文件的版本记录
3. 弹出移动文件弹窗：1）文件路径下拉框：请选择文件路径2）取消和确认按钮
4. 提示：移动目标下存在相同名称的文件夹，请判断是否继续移动，请选择“覆盖/取消”
5. 取消移动
6. 1）A_2的文件及子文件夹被移动到B_1下：文件夹B_1-->文件夹A_2-->文件夹A_3文件夹B_1-->文件夹B_22）文件夹A_2下原来的文件不存在",2
数据资产-多模态-文件管理,验证文件夹移动功能,"已存在路径
1)全部文件-->文件夹A_1-->文件夹A_2-->文件夹A_3
2)全部文件-->文件夹B_1-->文件夹B_2
文件夹B_1下没有文件夹A_2","1. 进入【数据资产】-【多模态】-【文件管理】页面，全部文件-->文件夹A_1路径下
2. 点击文件夹“文件夹A_2”的移动按钮
3. 查看文件路径下拉框
4. 选择全部文件-->文件夹B_1，点击确定
5. 查看文件夹B_1
6. 移动过程中查看与移动目录、目标目录相关的操作","1. 成功进入目标页面，页面内容正常加载显示，无报错
2. 弹出移动文件弹窗：1）文件路径下拉框：请选择文件路径2）取消和确认按钮
3. 所选文件夹及其子文件夹不可选
4. 系统提示移动成功，记录已移至目标位置，原位置记录消失
5. A_2的文件及子文件夹被移动到B_1下：文件夹B_1-->文件夹A_2-->文件夹A_3文件夹B_1-->文件夹B_2
6. 操作后端报错",1
数据资产-多模态-文件管理,验证文件夹删除功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，删除全部文件下的空文件夹
2. 进入【数据资产】-【多模态】-【文件管理】页面，删除全部文件下的非空文件夹
3. 进入【数据资产】-【多模态】-【文件管理】页面，删除非空的二级文件夹(全部文件-->一级文件夹-->二级文件夹)","1. 二次弹窗，确认后删除成功，系统给出删除成功提示，该记录从列表中消失
2. 二次弹窗，确认后该文件夹、该文件夹下的文件和子文件夹都被删除
3. 二次弹窗，确认后该文件夹、该文件夹下的文件和子文件夹都被删除",2
数据资产-多模态-文件管理,验证文件夹下钻功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，在全部文件页面，查看面包屑展示
2. 点击全部文件下的文件夹test1，查看展示
3. 继续下钻查看展示
4. 下钻，超过四个层级，查看面包屑展示","1. 面包屑展示：全部文件
2. 下钻到选中文件夹下，面包屑为全部文件/test1
3. 面包屑展示全部文件/test1/test2/test3/test4
4. 面包屑展示全部文件/test1.../test3/test4",2
数据资产-多模态-文件管理,验证文件夹重命名功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，点击文件夹test的编辑按钮
2. 编辑文件夹名称，按esc
3. 编辑文件夹，输入重名的文件夹名test，失焦/回车
4. 编辑文件夹，输入不重名的文件夹名test1，失焦/回车
5. 切换为块状展示，重复步骤1-4","1. 名称原位变为文本框，默认回填文件夹名称
2. 退出编辑状态，恢复原命名
3. 重名报错提示
4. 命名成功，系统给出成功反馈，相关页面/数据状态更新为最新
5. 功能操作结果符合预期，无报错或异常提示",1
数据资产-多模态-文件管理,验证文件类型不一致重名,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“
2. xls格式文件：上传、重命名、移动、替换，与“测试.doc”重名","1. 成功进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“页面，页面内容正常加载显示，无报错
2. 允许重名",2
数据资产-多模态-文件管理,验证文件夹和文件重名功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“
2. 文件夹：新建/重命名/移动/替换时，名称与已有的文件重名
3. 文件：新建/重命名/移动/替换时，名称与已有的文件夹重名","1. 成功进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“页面，页面内容正常加载显示，无报错
2. 允许重名
3. 允许重名",2
数据资产-多模态-文件管理,验证新建文件夹重名功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，在全部文件/子文件夹下，点击新建文件夹
2. 输入存在的文件夹名称：test，失焦或回车
3. 进入文件夹“测试”下，不存在子文件夹“test”，新建文件夹，输入test，失焦或回车","1. 列表新增一条数据：1）文件名称位置为文本框，提示：请输入文件夹名称，文本框前有文件夹图标2）文件大小为-，类型为：文件夹3）创建人、更新人、更新时间正确
2. 1）重名报错提示
3. 文件夹名称保存为test",1
数据资产-多模态-文件管理,验证新建文件夹功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】页面，在全部文件/子文件夹下，点击新建文件夹
2. 输入文件夹名称超过100字符
3. 输入不存在且长度不超过100字符的名称，失焦或回车
4. esc退出
5. 切换块状模式，点击新建文件夹
6. 输入不存在且长度不超过100字符的名称，失焦或回车","1. 列表新增一条数据：1）文件名称位置为文本框，提示：请输入文件夹名称，文本框前有文件夹图标2）文件大小为-，类型为：文件夹3）创建人、更新人、更新时间正确
2. 红字提示：文件夹名称不超过100字符
3. 保存成功，名称变为非编辑状态
4. 
5. 新增一个块，文件名称位置为文本框
6. 保存成功，名称变为非编辑状态
6. 功能操作成功，页面数据状态更新为最新，无报错提示",1
数据资产-多模态-文件管理,验证【文件管理】列表--> 分页器,无,1. 进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“,1. 成功进入【数据资产】-【多模态】-【文件管理】页面，上传文件“测试.doc“，页面内容正常加载显示，无报错,3
数据资产-多模态-文件管理,验证批量删除功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】，选择多个文件夹，点击“批量删除”
2. 进入【数据资产】-【多模态】-【文件管理】，选择多个文件，点击“批量删除”
3. 进入【数据资产】-【多模态】-【文件管理】，选择多个文件和文件夹，点击“批量删除”
4. 删除速度","1. 二次弹窗确认，确认后文件夹及文件夹下的文件、子文件夹都被删除
2. 二次弹窗确认，确认后删除成功，系统给出删除成功提示，该记录从列表中消失
3. 二次弹窗确认，确认后所选文件、文件夹及文件夹下的文件、子文件夹都被删除
4. 测一下，慢的话这批不改",2
数据资产-多模态-文件管理,验证块状模式-全选按钮功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】，切换为块状模式，全选按钮勾选/取消勾选
2. 勾选1个文件/文件夹,查看全选按钮
3. 勾选全部文件/文件夹,查看全选按钮
4. 全选后，切换页数
5. 全选后，下钻文件夹","1. 文件夹和文件左上角的选择框被勾选	/取消勾选
2. 全选按钮半选
3. 全选按钮勾选
4. 取消全选
5. 取消全选",3
数据资产-多模态-文件管理,验证列表模式-全选按钮功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】，全选按钮勾选/取消勾选
2. 勾选1个文件/文件夹,查看全选按钮
3. 勾选全部文件/文件夹,查看全选按钮
4. 全选后，切换页数
5. 全选后，下钻文件夹","1. 文件夹和文件前的选择框被勾选	/取消勾选
2. 全选按钮半选
3. 全选按钮勾选
4. 取消全选
5. 取消全选",3
数据资产-多模态-文件管理,验证块状/列表切换展示,无,"1. 进入【数据资产】-【多模态】-【文件管理】，点击块状按钮进行切换
2. 点击列表按钮进行切换","1. 切换成功，一行展示6个文件/文件夹，具体展示见ui稿
2. 切换为列表展示",2
数据资产-多模态-文件管理,验证按更新时间排序功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】，按更新时间排序
2. 搜索后排序","1. 功能操作结果符合预期，无报错或异常提示
2. 功能操作结果符合预期，无报错或异常提示",3
数据资产-多模态-文件管理,验证按文件大小排序功能,无,"1. 进入【数据资产】-【多模态】-【文件管理】，查看大小展示
2. 按大小排序
3. 搜索后排序","1. 文件夹大小为-，文件大小为文件的实际大小
2. 功能操作结果符合预期，无报错或异常提示
3. 功能操作结果符合预期，无报错或异常提示",3
数据资产-多模态-文件管理,验证文件及文件夹操作列按钮,无,"1. 进入【数据资产】-【多模态】-【文件管理】，查看文件夹的操作列
2. 进入【数据资产】-【多模态】-【文件管理】，查看文件的操作列
3. 查看文件的...按钮","1. 展示删除和重命名
2. 展示下载、删除和...按钮
3. 展示替换、重命名、移动、标签、编目",2
数据资产-多模态-文件管理,验证名称搜索框功能是否正常,无,"1. 进入【数据资产】-【多模态】-【文件管理】，搜索框输入test，查看结果
2. 在后面几页搜索test，查看返回接回","1. 展示所有名称中包含test的文件和文件夹
2. 页面刷新为第一页，展示数据正确，内容与预期完全一致，无异常或错误",3
数据资产-多模态-文件管理,验证【文件管理】页面,无,"1. 进入【数据资产】-【多模态】-【文件管理】，查看展示
2. 查看文件名称展示","1. 1）左上角有面包屑：全部文件2）面包屑下一行：左侧有文件名称搜索框，右侧有上传文件、新建文件夹和列表/块状按钮，默认列表展示3）下方展示列表。表头：名称、大小、类型、创建人、更新人、更新时间、操作4）最下方展示全选按钮、批量删除、更多操作5）列表数据正确
2. 名称前有文件图标，见ui稿",2
数据资产-多模态-文件管理,验证是否新增非结构化数据菜单,无,"1. 进入【数据资产】，查看菜单栏
2. 点击【非结构化数据】，查看左侧菜单栏
3. 点击【文件管理】/【上传记录】/【文件编目】
4. 权限点验证","1. 新增【非结构化数据】
2. 新增【文件管理】【上传记录】【文件编目】
3. 展示页面正确，内容与预期完全一致，无异常或错误
4. 正常生效",2
