所属模块,用例标题,前置条件,步骤,预期结果,优先级
告警配置,验证飞书通道-扩展插件配置单个接受人发送告警的功能,"1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增飞书通道-扩展插件通道，通道标识：feishu_test,通道名称：飞书通道_test,通道配置信息:${},webhook地址，点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:飞书通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择单个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看接受人邮箱信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示保存成功，修改内容已生效并在页面中更新显示
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 告警接受人收到飞书告警信息",2
告警配置,验证飞书通道-扩展插件配置多个接受人发送告警的功能,"1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增钉钉通道-扩展插件通道，通道标识：feishu_test,通道名称：飞书通道_test,通道配置信息:${},点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:飞书通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人飞书信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示配置成功，配置项已生效，页面显示最新配置状态
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 多个告警接受人全部都收到飞书告警信息",2
告警配置,验证自定义通道-扩展插件配置多个接受人，多个接受人在一个群里，有一个接受人不在群里，发送告警的功能,"1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增钉钉通道-扩展插件通道，通道标识：zdy_test,通道名称：自定义通道_test,通道配置信息:${},点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:自定义通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看自定义jar群内信息，和查看不在群内的接受人告警信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示配置成功，配置项已生效，页面显示最新配置状态
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 群内只发送一条告警，单独给不在群里的接受人发送告警信息",1
告警配置,验证自定义通道-扩展插件配置多个接受人，多个接受人在一个群里发送告警的功能,"1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增自定义通道-扩展插件通道，通道标识：zdy_test,通道名称：自定义通道_test,通道配置信息:${},点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:自定义通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看自定义jar群内信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示配置成功，配置项已生效，页面显示最新配置状态
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 只发送一条告警",2
告警配置,验证自定义通道-扩展插件配置单个接受人发送告警的功能,"1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增自定义通道-扩展插件通道，通道标识：自定义_test,通道名称：自定义通道_test,通道配置信息:${},webhook地址，点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:自定义通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择单个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看接受人自定义告警信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示保存成功，修改内容已生效并在页面中更新显示
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 告警接受人收到自定义告警信息",2
告警配置,验证自定义通道-扩展插件配置多个接受人发送告警的功能,"1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增自定义通道-扩展插件通道，通道标识：zdy_test,通道名称：自定义通道_test,通道配置信息:${},点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:钉钉通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人自定义告警信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示配置成功，配置项已生效，页面显示最新配置状态
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 多个告警接受人全部都收到自定义告警信息",2
告警配置,验证钉钉通道-扩展插件配置多个接受人，多个接受人在一个群里，有一个接受人不在群里，发送告警的功能,"1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增钉钉通道-扩展插件通道，通道标识：dingding_test,通道名称：钉钉通道_test,通道配置信息:${},点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:钉钉通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看钉钉群内信息，和查看不在群内的接受人告警信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示配置成功，配置项已生效，页面显示最新配置状态
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 群内只发送一条告警，单独给不在群里的接受人发送告警信息",2
告警配置,验证钉钉通道-扩展插件配置多个接受人，多个接受人在一个群里发送告警的功能,"1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增钉钉通道-扩展插件通道，通道标识：dingding_test,通道名称：钉钉通道_test,通道配置信息:${},点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:钉钉通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看钉钉群内信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示配置成功，配置项已生效，页面显示最新配置状态
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 只发送一条告警",1
告警配置,验证钉钉通道-默认邮件配置多个接受人发送告警的功能,无,"1. 进入【控制台】-【告警通道】页面
2. 新增钉钉通道-默认邮件通道，通道标识：dingding_test,通道名称：钉钉通道_test,通道配置信息:${},wehbhook地址，点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:邮箱通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人钉钉信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示保存成功，修改内容已生效并在页面中更新显示
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 多个告警接受人全部都收到钉钉告警信息",2
告警配置,验证钉钉通道-扩展插件配置单个接受人发送告警的功能,"1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增钉钉通道-扩展插件通道，通道标识：dingding_test,通道名称：钉钉通道_test,通道配置信息:${},webhook地址，点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:邮箱通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择单个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看接受人邮箱信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示保存成功，修改内容已生效并在页面中更新显示
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 告警接受人收到钉钉告警信息",2
告警配置,验证钉钉通道-扩展插件配置多个接受人发送告警的功能,"1、初始化创建 钉钉通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增钉钉通道-扩展插件通道，通道标识：dingding_test,通道名称：钉钉通道_test,通道配置信息:${},点击保存
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:钉钉通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人钉钉信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 系统提示配置成功，配置项已生效，页面显示最新配置状态
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 多个告警接受人全部都收到钉钉告警信息",2
告警配置,验证邮箱通道-默认邮件配置多个接受人发送告警的功能,无,"1. 进入【控制台】-【告警通道】页面
2. 新增短信通道-默认邮件通道，通道标识：youxiang_test,通道名称：邮箱通道_test,通道配置信息:${},输入邮箱，点击测试
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:邮箱通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人邮箱信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 测试成功，邮箱接收到测试告警内容
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 多个告警接受人全部都收到邮箱告警信息",2
告警配置,验证邮箱通道-扩展插件配置单个接受人发送告警的功能,"1、初始化创建 邮箱通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增短信通道-扩展插件通道，通道标识：youxiang_test,通道名称：邮箱通道_test,通道配置信息:${},输入邮箱，点击测试
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:邮箱通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择单个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看接受人邮箱信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 测试成功，邮箱接收到测试告警内容
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 告警接受人收到邮箱告警信息",2
告警配置,验证邮箱通道-扩展插件配置多个接受人发送告警的功能,"1、初始化创建 邮箱通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增邮箱通道-扩展插件通道，通道标识：youxiang_test,通道名称：邮箱通道_test,通道配置信息:${},输入手机号，点击测试
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:邮箱通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人邮箱信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 测试成功，邮箱接收到测试告警内容
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 多个告警接受人全部都收到邮箱告警信息",2
告警配置,验证短信通道-扩展插件配置单个接受人发送告警的功能,"1、初始化创建 短信通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增短信通道-扩展插件通道，通道标识：duanxin_test,通道名称：短线通道_test,通道配置信息:${},输入手机号，点击测试
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:短信通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择单个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看接受人短信信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 测试成功，手机短信接收到测试告警内容
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 告警接受人收到短信告警信息",2
告警配置,验证短信通道-扩展插件配置多个接受人发送告警的功能,"1、初始化创建 短信通道jar包
2、初始化数据服务引入mysql数据源
3、初始化构建白名单：127.0.0.1 ，构建白名单生成API ：API_test","1. 进入【控制台】-【告警通道】页面
2. 新增短信通道-扩展插件通道，通道标识：duanxin_test,通道名称：短线通道_test,通道配置信息:${},输入手机号，点击测试
3. 进入【数据服务】-【告警配置】页面
4. 新增告警规则，规则名称:短信通道_test，选择API：API_test,触发方式：调用失败，告警接受次数：1，选择多个接受人，点击保存
5. 获取API URL/token/body ，调用API
6. 进入告警记录
7. 查看告警记录
8. 查看多个接受人短信信息","1. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
2. 测试成功，手机短信接收到测试告警内容
3. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
4. 系统提示保存成功，修改内容已生效并在页面中更新显示
5. API调用失败，受黑名单限制
6. 成功进入【目标】页面，页面内容正常加载显示，无报错或权限拦截
7. 生成一条告警记录
8. 多个告警接受人全部都收到短信告警信息",1
